% Model:              
% Version:            COMSOL 4.4.0.248
% Date:               Dec 8 2014, 21:41
% Dimension:          2
% Nodes:              6582
% Expressions:        3
% Description:        Velocity field, x component, Velocity field, y component, Vorticity field, z component
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  spf.vorticityz (1/s)
-0.5742784382395528       0.8820046519719361       1.7640093039590719       3.669334249167489E-12    -1.9999999998677498
-0.4101223634719898       0.9747677134955315       1.9495354269971705       2.813201437980899E-13    -1.9999999997541125
-0.34543571121542804      0.9941938687268231       1.9883877374554164       1.8731163118723476E-14   -1.9999999996959064
-0.31947590091323064      0.9941909322785751       1.9883818645590836       1.975131432201723E-14    -1.9999999996680529
-0.34543571121542804      0.9872265111990108       1.9744530224019103       8.715857293718873E-14    -1.9999999996956814
-0.38323884436294164      0.9737370313603061       1.9474740627276113       3.34127192275597E-13     -1.9999999997268352
-0.35743051022392924      0.9733479994586758       1.9466959989251191       3.556895935381148E-13    -1.9999999997087037
-0.2935160906110328       0.9941837341991832       1.9883674684004735       2.175395779229148E-14    -1.9999999996390132
-0.8647885181568084       0.48159544877384103      0.9631908975601935       2.2141694106522868E-11   -1.9999999999273823
-0.7552999244859561       -0.2603355306294479      -0.5206710612775326      4.65324634750593E-11     -1.9999999998883113
-0.7482943966882072       -0.20001367940487108     -0.40002735882621426     5.13609897120064E-11     -1.9999999998870126
-0.7159750728259263       -0.29904903689276685     -0.5980980738084997      4.9314467719784266E-11   -1.9999999998874085
-0.6868253055665716       -0.4020964227854091      -0.8041928455985872      4.35895663406766E-11     -1.9999999998551012
-0.6776399319001419       -0.3333579667542164      -0.6667159335359893      5.198006364196595E-11    -1.999999999873484
-0.2445228774311042       -0.9565143203776647      -1.9130286407678674      1.035016636852898E-12    -1.9999999997064717
-0.31120173096088327      -0.9345490242087059      -1.8690980484323427      1.961048037048967E-12    -1.9999999997396016
-0.3291543332255097       -0.9076774369822332      -1.8153548739846996      3.7174122748534954E-12   -1.9999999997564928
-0.28476708548102875      -0.9347746850448879      -1.8695493701062824      2.0862290452197082E-12   -1.9999999997153688
-0.2603979609794413       -0.9348332291712971      -1.869666458360707       2.2186549643196246E-12   -1.9999999997153688
-0.11661885002582117      -0.9942169281700274      -1.9884338563426003      2.658288829189504E-14    -1.9999999995545692
-0.11661885002582117      -0.9872772419740602      -1.974554483953756       1.239006537662506E-13    -1.999999999545634
-0.09071173269883337      -0.9942184994697153      -1.9884369989422104      2.958639923783153E-14    -1.9999999995140993
-0.06480461537184512      -0.9942179160034356      -1.9884358320099063      3.0934978095091124E-14   -1.9999999994707929
-0.20748616723812738      -0.9739779142982876      -1.947955828605033       4.1124773505300976E-13   -1.9999999996582032
-0.2217257422355674       -0.9562530774777765      -1.9125061549692908      1.1170249912291367E-12   -1.9999999996484317
-0.18191858940109837      -0.9730482286993055      -1.9460964574082407      4.785680379064392E-13    -1.999999999626594
-0.15453136494152409      -0.9737268766162916      -1.947453753242921       4.804770373372965E-13    -1.9999999995732387
-0.12858201599172386      -0.9737437361176076      -1.9474874722465112      5.097509475348283E-13    -1.999999999551337
-0.6380209229993118       -0.4218122674940676      -0.8436245350214862      4.8033325847918335E-11   -1.9999999998551012
-0.339051443804086        -0.8815993260017105      -1.7631986520289655      5.937014754607227E-12    -1.9999999997569704
-0.3894477349557728       -0.8528753225898538      -1.7057506452063478      7.913659128423954E-12    -1.999999999756523
-0.34866446745789437      -0.853384587714068       -1.7067691754592351      8.839679444794368E-12    -1.9999999997327678
-0.39548409809499857      -0.8124041781942399      -1.624808356422504       1.2539687146424717E-11   -1.999999999789074
-0.4593204174651966       -0.7798114987188127      -1.5596229974691975      1.4332470440159641E-11   -1.9999999998068547
-0.007958177286858437     1                        2                        2.5932556487894804E-28   -1.9999999991449613
-0.41007775258439516      -0.7696737438482573      -1.5393474877366509      1.7963940598281534E-11   -1.9999999997766211
-0.5332443374109767       -0.6892680088836693      -1.3785360178011856      2.242590518250838E-11    -1.9999999998177302
-0.5557131495373784       -0.6433906475280414      -1.286781295091346       2.714485826376278E-11    -1.9999999998458247
-0.4706509746970594       -0.7344586326168699      -1.4689172652706612      1.9922874418194945E-11   -1.9999999998198303
-0.49274918731981276      -0.6964164790954491      -1.3928329582296903      2.4149895178229103E-11   -1.9999999998177302
-0.5188454840933969       -0.5988443984405553      -1.1976887969256913      3.720924481158446E-11    -1.9999999998103473
-0.5674318754657733       -0.5896846510346545      -1.179369302107087       3.368700649779425E-11    -1.9999999998558307
-0.583154237342384        -0.530234584032406       -1.0604691681035379      4.056936836130268E-11    -1.9999999998558307
-0.6106640579934838       -0.4773917753476288      -0.9547835507317193      4.4547083505970406E-11   -1.9999999998624751
-0.8507282730931058       0.42557975089101724      0.8511595017950371       2.6851796385629756E-11   -1.999999999921806
-0.8416666231704106       0.3611045903225873       0.7222091806576182       3.177469555330406E-11    -1.9999999999216114
-0.8240629149941675       0.3009435684109038       0.6018871368335081       3.72126054688258E-11     -1.9999999999216114
-0.8105513247783013       0.2329481071624326       0.465896214334489        4.246370436362547E-11    -1.9999999999191738
-0.7955353469826446       0.17102807397014297      0.3420561479473512       4.716363691634478E-11    -1.9999999999191738
-0.7812432704290254       0.11282196996429388      0.2256439399325814       5.110707801960064E-11    -1.9999999999034117
-0.7404569817164225       -0.13440414117477903     -0.26880828236269205     5.589113535692679E-11    -1.9999999998870126
-0.7311691136886108       -0.061015621989507975    -0.1220312439873195      5.982628466826896E-11    -1.9999999998917397
-0.7638137192560311       0.05938871926907427      0.11877743853884713      5.4817293966361285E-11   -1.9999999999040838
-0.7475997553579097       0.003681479837414254     0.007362959671535503     5.785145311308009E-11    -1.9999999998965525
-0.702444241671703        -0.010990941032880302    -0.021981882070467872    6.59402220859147E-11     -1.9999999998913718
-0.736169694796982        0.10004614590411397      0.20009229181244922      5.879905326692991E-11    -1.9999999999040838
-0.8120584474966683       0.722676440816038        1.4453528816438432       9.046891874747497E-12    -1.999999999931117
-0.7821130980277923       0.7634070282949538       1.5268140566017565       7.39345180301306E-12     -1.9999999999304745
-0.8395984373383644       0.6219130538700639       1.243826107753029        1.4427234760606535E-11   -1.99999999993242
-0.8083786892944145       0.6649161665538518       1.3298323331216326       1.2905701495410872E-11   -1.999999999931117
-0.8328884329494816       0.5791948077220792       1.158389615458236        1.7637072183553652E-11   -1.999999999927528
0.2978950272059919        -1                       -2                       3.4045309512499447E-28   -1.999999998537021
-0.8180738617885887       0.5230409361082171       1.0460818722321212       2.2633417316650198E-11   -1.999999999927528
-0.4545519461289889       0.9588001082873003       1.9176002165830919       6.465244063537695E-13    -1.999999999781515
-0.4251783352760296       0.9596975853386558       1.9193951706865464       6.723001195329696E-13    -1.999999999767684
-0.6186738258984241       0.8696404202389899       1.7392808404919589       3.8999690328229975E-12   -1.9999999998831435
-0.640002157763418        0.8510022065176337       1.702004413049831        4.746857636793109E-12    -1.9999999998857236
-0.6663256137777004       0.8303281887801037       1.6606563775749603       5.64025862638563E-12     -1.9999999998998421
-0.7451206909318112       0.748397501845364        1.4967950037056765       9.334778008577274E-12    -1.9999999999157658
-0.6976672565387358       0.8114989899184587       1.6229979798511336       6.265292727694445E-12    -1.9999999998960543
-0.7188270609058093       0.7749574769954433       1.5499149540061352       8.214831743270828E-12    -1.9999999999138949
-0.48785949259613126      0.9367989967855993       1.873597993582666        1.369673549301755E-12    -1.9999999998259186
-0.4647865497737798       0.9369301661310978       1.8738603322746723       1.4570951635615926E-12   -1.999999999791675
-0.528972227736618        0.9102738136545578       1.820547627322989        2.4299722620383133E-12   -1.9999999998434688
-0.5017131940491848       0.9109954768596485       1.821990953734579        2.595318984341291E-12    -1.9999999998263278
-0.5432584075293607       0.8798299443997276       1.7596598888169368       4.147545669973396E-12    -1.99999999984994
-0.5887483800836286       0.8580292948343545       1.7160585896858764       5.034505424249584E-12    -1.9999999998632703
-0.5592563569095846       0.8511595277475601       1.7023190555152754       6.003343901831706E-12    -1.9999999998691678
-0.3971649434927754       0.9565983052968395       1.9131966106046565       8.481114930116702E-13    -1.99999999976081
-0.31947590091323064      0.9872200510128653       1.9744401020299776       9.176459502938615E-14    -1.9999999996690463
-0.2935160906110328       0.9872042152382029       1.9744084304810319       1.003806658393232E-13    -1.9999999996378575
-0.3328114325818554       0.9731920431488197       1.9463840863061295       3.863284362216378E-13    -1.9999999996850466
-0.37311528736481686      0.9562110092617394       1.9124220185355196       9.244384926392156E-13    -1.9999999997181805
-0.3433901022578968       0.9553483372072614       1.910696674428095        1.0279380196176317E-12   -1.999999999695449
-0.26755628030883494      0.9941778715976334       1.9883557431975678       2.365245836779593E-14    -1.9999999996066282
-0.24159647000663753      0.9941780559217972       1.9883561118460926       2.4049874333968868E-14   -1.9999999995729052
-0.26755628030883494      0.9871913175147934       1.9743826350346356       1.0929394175731273E-13   -1.9999999996105406
-0.8136041697895109       0.4611704628999995       0.9223409258159524       2.756579047184715E-11    -1.999999999921806
-0.7049036433967466       -0.24158717493977397     -0.48317434990095787     5.558791044965453E-11    -1.9999999998949594
-0.6936486870232491       -0.1787389872375896      -0.35747797449359725     6.172982212257855E-11    -1.9999999998877955
-0.6686216284603546       -0.2805335878494814      -0.5610671757253018      5.841064679256151E-11    -1.999999999873484
-0.6347059701192737       -0.3102084422640098      -0.6204168845590673      6.131549699931414E-11    -1.999999999873484
-0.6259916902956392       -0.3597456923723569      -0.7194913847785219      5.717490898160362E-11    -1.999999999880397
-0.23373039336690554      -0.934127029635311       -1.86825405929084        2.4301678397917482E-12   -1.9999999996594844
-0.29906665549796557      -0.9076854359802432      -1.8153708719832016      4.024891467698324E-12    -1.999999999711352
-0.3131099223676608       -0.887258153281309       -1.774516306589398       5.792443393256273E-12    -1.9999999997440752
-0.2710272568804723       -0.9069717763197169      -1.8139435526649077      4.3957046992296E-12      -1.99999999970477
-0.24569246383832913      -0.9083791103156554      -1.8167582206587816      4.537891410439963E-12    -1.999999999689194
-0.03889749804485687      -0.9942146256705854      -1.988429251344471       3.247573966977556E-14    -1.999999999425199
-0.09071173269883337      -0.9872806988333737      -1.9745613976728973      1.372744179550823E-13    -1.9999999995058049
-0.10266247664483452      -0.9737486855537837      -1.9474973711198875      5.38401459198613E-13     -1.9999999995134277
-0.06480461537184512      -0.9872794152075582      -1.9745588304218233      1.4288372368048483E-13   -1.9999999994619837
0.01800163301533919       1                        2                        2.324297540634281E-28    -1.9999999990818083
0.04396144331753726       1                        2                        -5.822999416804056E-28   -1.9999999990124424
-0.03889749804485687      -0.9872721764752879      -1.9745443529578661      1.5125025452580364E-13   -1.9999999994161997
-0.1953649664439733       -0.9573523869375442      -1.9147047738898155      1.1338287148646536E-12   -1.9999999996301279
-0.2087637576940249       -0.9342412924957441      -1.868482585013566       2.582175972164493E-12    -1.9999999996301279
-0.17135575109638174      -0.9587054469265505      -1.9174108938686194      1.134202711827585E-12    -1.9999999996160938
-0.14097308054839433      -0.9567545501554089      -1.9135091003288835      1.3425469510737481E-12   -1.999999999550458
-0.11415440873175982      -0.9557467203634634      -1.9114934407471689      1.4805846840157032E-12   -1.9999999995185738
-0.5908818751497323       -0.4100782832815517      -0.8201565666024483      5.6558845735395846E-11   -1.9999999998624751
-0.3184074476080026       -0.8608723297789473      -1.721744659590847       8.664777130727374E-12    -1.9999999997228288
-0.3617537244884459       -0.8217597171389792      -1.6435194343145239      1.2423017433413713E-11   -1.9999999997217641
-0.3262378137660505       -0.8265031469040147      -1.6530062938486036      1.30538808222688E-11     -1.9999999997217641
-0.3676195118545698       -0.7720595846428253      -1.5441191693320093      1.975030314342336E-11    -1.9999999997344182
-0.429729035149133        -0.7310723251747476      -1.4621446503931408      2.2836771666073865E-11   -1.9999999997618463
-0.38230617586730736      -0.7277669876727166      -1.4555339753978         2.6570900049791728E-11   -1.9999999997531752
-0.4950362903849109       -0.6492541814813971      -1.2985083630065637      3.1277151306017843E-11   -1.9999999998177302
-0.4529834799664839       -0.6825617994018294      -1.3651235988505697      2.928946015763201E-11    -1.9999999997618463
-0.4737338670175605       -0.6057153848023278      -1.2114307696563338      4.090362873012178E-11    -1.9999999998206521
-0.4896021323571038       -0.5607096371125065      -1.1214192742771956      4.715270394766788E-11    -1.9999999998103473
-0.5314393261754344       -0.5332064322482296      -1.0664128645429953      4.639956911311123E-11    -1.9999999998103473
-0.5575612077931708       -0.47588129678474866     -0.951762593613602       5.2030189959749204E-11   -1.9999999998624751
-0.7999003861387098       0.4005082230454579       0.8010164461069951       3.337309210949849E-11    -1.999999999921806
-0.7975147416684351       0.3483234604976206       0.696646921010154        3.736566101437183E-11    -1.9999999999216114
-0.7717646858650504       0.31803784315545464      0.6360756863265072       4.2553330817423895E-11   -1.9999999999063605
-0.7673080734755069       0.2663476818589347       0.5326953637314213       4.6472823225554966E-11   -1.9999999999063605
-0.7557825077246171       0.20638904734266658      0.41277809469619364      5.15231777668664E-11     -1.9999999998988516
-0.7481846164459548       0.15127072498635247      0.3025414499802852       5.518022798286356E-11    -1.9999999998988516
-0.7112999422084294       0.13704491736020777      0.2740898347282994       6.200189810588604E-11    -1.9999999999115545
0.06992125361973534       1                        2                        -1.0613326509703316E-28  -1.9999999989412238
0.09588106392193296       1                        2                        -2.5238600282101323E-28  -1.9999999988653803
0.3238021445329804        -1                       -1.9999999999999998      8.931969998319756E-28    -1.9999999984427745
0.3497092618599684        -1                       -2                       8.736061585925532E-29    -1.9999999983451175
-0.6802807500658614       -0.11244535411861024     -0.22489070825125998     6.763386070211661E-11    -1.9999999998840625
-0.6618791600471405       -0.045666988827898575    -0.09133397766431432     7.337558088982677E-11    -1.9999999998840625
-0.632939437084755        -0.006246679540275472    -0.012493359085336853    8.022759238558252E-11    -1.9999999998878233
-0.6659564226531858       0.00527858897339894      0.010557177943417914     7.325642321935726E-11    -1.9999999998931954
-0.700658747927162        0.048873338853943474     0.09774667770845256      6.609319826847548E-11    -1.9999999999031517
0.12184087422413103       1                        2                        -5.430036644344709E-28   -1.9999999987861075
0.1478006845263291        1                        2                        -9.215181532342206E-29   -1.999999998702549
-0.6943127461835149       0.10629952015879195      0.21259904032341484      6.615564346780606E-11    -1.9999999998867621
-0.764332995244612        0.7078838559991455       1.4157677120137746       1.1579309407740618E-11   -1.9999999999171834
-0.7772076159628436       0.4833283681466844       0.96665673631231         2.9053173903230724E-11   -1.9999999999199811
-0.7907182170043189       0.6121450273019394       1.2242900546204802       1.7596002469214753E-11   -1.9999999999194253
-0.7664918406428382       0.6546705284136173       1.3093410568445678       1.552891939618558E-11    -1.9999999999171834
-0.7780880574020472       0.5636653331990676       1.1273306664165843       2.227603045671032E-11    -1.9999999999071925
-0.769607996215312        0.5235520694586017       1.0471041389367741       2.629517778882448E-11    -1.999999999914767
-0.4380052639140127       0.9376176035588457       1.8752352071312943       1.536359665959181E-12    -1.999999999767684
-0.4082862652234582       0.9357503169337494       1.8715006338830358       1.762765381623132E-12    -1.999999999767684
-0.60945631680244         0.8336185495873697       1.667237099193106        6.425020895253254E-12    -1.9999999998792048
-0.6325125638746674       0.8112944542214157       1.622588908461633        7.631557673030692E-12    -1.9999999998998421
-0.6605670655043602       0.7943924396117525       1.5887848792415873       8.271978214244445E-12    -1.9999999998998421
-0.7105200893683487       0.7293414335698514       1.4586828671582621       1.1896771663013207E-11   -1.9999999999135287
-0.6825389851460388       0.7673588005145137       1.5347176010474242       9.768833722816403E-12    -1.9999999999091533
-0.4753263032271074       0.907994229310646        1.8159884586386819       2.976065097171198E-12    -1.9999999998117575
-0.44782917420962187      0.9096501825972755       1.8193003652134265       3.0901917108661074E-12   -1.9999999997799152
-0.5146425584485717       0.8782516446817629       1.7565032893832457       4.600919769346938E-12    -1.9999999998346403
-0.48847902443727165      0.8826862358711619       1.7653724717632926       4.636942248412421E-12    -1.999999999820705
-0.5258962375490718       0.8483336885137596       1.6966673770507916       6.849739985532472E-12    -1.9999999998333946
-0.5785391010754052       0.8243970244245676       1.6487940488709634       7.791790582782928E-12    -1.9999999998792048
-0.5459411045310489       0.816862731085366        1.6337254621963906       9.272253458081103E-12    -1.9999999998466207
-0.3839592615605306       0.9354181870114111       1.8708363740398246       1.908040936273877E-12    -1.9999999997246694
-0.30705109978393214      0.9733975037413065       1.9467950074917844       4.0410135773440927E-13   -1.9999999996433857
-0.28010861142583016      0.9723906431542116       1.944781286318811        4.784482722923767E-13    -1.9999999996272675
-0.31939635026864116      0.9553555588783591       1.9107111177714096       1.086104099133784E-12    -1.9999999996913713
-0.3609585325885998       0.9346796433206992       1.8693592866599922       2.0633411764803704E-12   -1.999999999695449
-0.3329282909014872       0.9327838365903722       1.8655676732017148       2.3553950423551287E-12   -1.999999999695449
-0.21563665970444013      0.9941830933890381       1.9883661867807803       2.6245573027710885E-14   -1.999999999537581
-0.24159647000663753      0.9871917230279538       1.9743834460613885       1.1054243940565156E-13   -1.999999999576209
-0.21563665970444013      0.9872028054558839       1.974405610917699        1.2032823694547882E-13   -1.999999999537637
-0.2521941954044929       0.9744790404947016       1.948958080999914        4.348162800195187E-13    -1.9999999995924573
-0.18967684940224228      0.9941899770029089       1.9883799540087432       2.7571631527244497E-14   -1.9999999994987152
-0.16371703910004443      0.9941941721614401       1.9883883443260428       3.0014758797509817E-14   -1.9999999994582551
-0.7539510490136312       0.43226050707829744      0.8645210141769599       3.565942379407613E-11    -1.999999999907562
-0.012990380717869066     -0.9942078943152579      -1.9884157886341025      3.4654224007911227E-14   -1.999999999376405
0.012916736609119184      -0.9941965534337737      -1.988393106871437       3.6710409749873996E-14   -1.999999999325766
0.038823853936107655      -0.9941856639374154      -1.988371327879048       3.98270453493869E-14     -1.9999999992708715
0.06473097126309613       -0.994184258740106       -1.9883685174847698      4.169300806538646E-14    -1.9999999992137847
0.0906380885900846        -0.9941908077028687      -1.9883816154106442      4.3458472202300706E-14   -1.9999999991522202
0.11654520591707307       -0.9941971394875582      -1.9883942789803943      4.710158237174813E-14    -1.9999999990886244
0.14245232324406132       -0.9942011275123186      -1.98840225503031        4.765354591115186E-14    -1.9999999990202855
0.16835944057104957       -0.9942044447589079      -1.98840888952389        5.067192996633301E-14    -1.9999999989509845
-0.6523298721273812       -0.22296357611909642     -0.44592715226251484     6.624328519775992E-11    -1.9999999998877955
-0.635626478144876        -0.16101983164859787     -0.3220396633178166      7.397710549442251E-11    -1.9999999998877955
-0.6156209503882197       -0.2673952709995918      -0.5347905420298045      6.921393396683482E-11    -1.9999999998598328
-0.5871883724680428       -0.31606111587804414     -0.6321222317927977      6.931280977777192E-11    -1.9999999998598328
-0.5564248233689931       -0.362744027614627       -0.7254880552721339      6.901791885794169E-11    -1.9999999998458855
-0.21919533343633185      -0.9073345530501389      -1.8146691061308142      4.947413364523629E-12    -1.9999999996329614
-0.2863737662926521       -0.8768765684181009      -1.7537531368687114      7.344636735533878E-12    -1.9999999997090905
-0.25873176323762276      -0.8829036329917929      -1.765807266017627       7.181703952311681E-12    -1.999999999681307
-0.23498183703775005      -0.8794602796109571      -1.7589205592600512      8.019521272980937E-12    -1.9999999996589004
-0.012990380717869066     -0.9872573674935674      -1.9745147349950551      1.601666025635653E-13    -1.9999999993715558
-0.08010415495266011      -0.9745961765145092      -1.94919235304186        5.451696242769014E-13    -1.9999999994936988
-0.0888441560146419       -0.9564902186314564      -1.9129804372845112      1.5221342605963072E-12   -1.9999999995033175
-0.05334359316731422      -0.9739228229791254      -1.9478456459726259      6.074860440076472E-13    -1.9999999994336866
-0.02726348405679277      -0.9732893250640813      -1.9465786501441518      6.669073675545833E-13    -1.9999999993886795
-0.18124594629614396      -0.9358469465474697      -1.8716938931186082      2.640588760391172E-12    -1.9999999996301279
-0.19465821083317317      -0.9099024633058054      -1.8198049266438747      4.978964154562123E-12    -1.9999999996199789
-0.1588773876575755       -0.9366019692602904      -1.8732039385458277      2.7046122814624396E-12   -1.9999999996020215
-0.1312719548767219       -0.9341813316404812      -1.8683626633097508      3.1434676655852863E-12   -1.9999999995185738
0.37561637918695734       -1                       -2                       -4.2701757079512355E-28  -1.9999999982399084
-0.10133711924891914      -0.9342639537781049      -1.868527907587906       3.345877007946261E-12    -1.9999999995185738
-0.5353459852273996       -0.4186942298971342      -0.8373884598418675      6.449654312887008E-11    -1.9999999998136755
-0.2912673201497408       -0.8407677991195748      -1.681535598281105       1.206078958588861E-11    -1.9999999996863673
-0.3003324480529098       -0.8068172894179408      -1.6136345788855206      1.715413709861824E-11    -1.9999999996863673
-0.3263016524566985       -0.7801409487541359      -1.5602818975599162      2.0513422831691542E-11   -1.9999999997217641
-0.33312786761315555      -0.7357168804742957      -1.4714337610088035      2.8586370101781705E-11   -1.9999999997011555
-0.3410389115355746       -0.703774649967502       -1.4075492999999284      3.458377099017351E-11    -1.9999999997104199
-0.40604690188787224      -0.675849716413527       -1.3516994328834047      3.44420767954031E-11     -1.9999999997618463
0.17376049482852718       1                        1.9999999999999998       5.844369158044888E-28    -1.9999999986136459
-0.3652723367999779       -0.6794606556554932      -1.358921311375017       3.754670883431782E-11    -1.9999999997104199
0.19972030513072525       1                        2                        1.6452104828506085E-29   -1.9999999985189447
0.22568011543292288       1                        2                        -3.8284552725044607E-28  -1.9999999984181467
-0.43405530459116815      -0.6306525156627426      -1.2613050313821192      4.042241078881772E-11    -1.9999999997962978
-0.44343981386961323      -0.5728893334230382      -1.1457786669062946      5.0834037929725164E-11   -1.999999999805071
-0.4707124202885194       -0.5206626364125237      -1.0413252728828237      5.71824600705374E-11     -1.9999999998025595
-0.4999205348962223       -0.4747709947618656      -0.9495419895773571      6.106623747970629E-11    -1.9999999998136755
-0.7465667316074146       0.3670707641064396       0.7341415282322223       4.2003195468185416E-11   -1.9999999999048717
-0.7237025341197039       0.3035792226377646       0.6071584452940093       5.0184428148226176E-11   -1.9999999999063605
-0.7112447534033017       0.24133583507373013      0.482671670163116        5.653448602296105E-11    -1.9999999999124618
-0.708774665511541        0.18109472013646466      0.3621894402844144       6.048714850392669E-11    -1.9999999998988516
-0.6716961147096475       0.145619962835686        0.2912399256816458       6.902454341114945E-11    -1.999999999911421
-0.6196956210508215       -0.09767440147707732     -0.195348802969375       8.079163198344195E-11    -1.9999999998787492
-0.6001612926138181       -0.03693124081961501     -0.07386248164808495     8.718764703130916E-11    -1.9999999998787492
-0.603653221199143        0.0066299446041163355    0.013259889204861186     8.691260982000335E-11    -1.9999999998919462
-0.6330470889104877       0.03945630288339582      0.07891260576715396      8.001859035352619E-11    -1.9999999999031517
-0.6511090742654589       0.09293087965334744      0.18586175931251367      7.516332092468245E-11    -1.9999999999031517
-0.7241477247019017       0.6743781270039805       1.3487562540280953       1.5921283662973334E-11   -1.9999999999171834
-0.7350512141770137       0.49512751690153856      0.9902550338258257       3.188867843841726E-11    -1.999999999899034
-0.7351770689841949       0.611846352233378        1.2236927044880401       2.0898242251551544E-11   -1.9999999999071925
-0.7295740536422526       0.5466524459363733       1.0933048918957995       2.7425613518302664E-11   -1.9999999999071925
-0.6999801839809965       0.46287167273901136      0.9257433455039611       3.871417763584945E-11    -1.999999999896302
-0.4205502085573084       0.911088275233729        1.8221765504878953       3.21160095147192E-12     -1.9999999997721436
-0.3937548686089083       0.9086003482928038       1.8172006966086636       3.664628440591593E-12    -1.999999999752677
-0.6004438135582293       0.7908917834601517       1.581783566943748        1.0185894004469464E-11   -1.9999999998792048
-0.6853805899555729       0.6886640370877776       1.3773280741985017       1.6527169990048854E-11   -1.9999999998853046
-0.6316670217017245       0.7639075038469061       1.527815007716819        1.166255613896999E-11    -1.9999999998845295
-0.6584524743127504       0.722316815370707        1.4446336307649639       1.4546874661335998E-11   -1.9999999998853046
-0.43230228711450613      0.8832517252126771       1.7665034504508337       5.349660510393809E-12    -1.9999999997813271
-0.4606972387710189       0.8758586907075817       1.7517173814396079       5.534538789665522E-12    -1.9999999997879765
-0.48806604744358373      0.8503899695768495       1.7007799391800857       7.381983933722621E-12    -1.999999999810877
-0.5100695988475568       0.8182105155396294       1.6364210311083511       1.0094880666310353E-11   -1.9999999998237616
-0.5641634431268339       0.7850627831641955       1.5701255663559588       1.187275390844096E-11    -1.9999999998574192
-0.5322173113640492       0.7854138974386332       1.570827794908281        1.2985606085315795E-11   -1.9999999998237616
-0.3711511509927424       0.9081604483402029       1.81632089670538         3.919668262282603E-12    -1.999999999716534
-0.3812031568493356       0.8850874492641954       1.7701748985582386       5.927798129181932E-12    -1.9999999997280387
-0.29188391335984726      0.9556314428693035       1.9112628857545755       1.156785163896658E-12    -1.9999999996349018
-0.2684500890868408       0.9564403390669625       1.912880678150837        1.1803297186465236E-12   -1.9999999996177034
-0.30430101212425126      0.9326301247163344       1.8652602494557382       2.537651485902104E-12    -1.9999999996450026
-0.3468232694140248       0.9077482482082594       1.8154964964436893       4.192151033810352E-12    -1.9999999997106936
-0.31938964778826545      0.9065347329235856       1.813069465877259        4.6341562235953E-12      -1.9999999996881115
-0.13775722879784702      0.9941897838056856       1.9883795676147928       3.1262648060258024E-14   -1.9999999994148605
-0.11179741849564917      0.994178879255925        1.9883577585155494       3.414231572176421E-14    -1.9999999993683821
-0.18967684940224228      0.9872179494063996       1.9744358988192192       1.2811415225782727E-13   -1.999999999503
-0.22506765206562063      0.9754281919734978       1.9508563839580089       4.198255400471502E-13    -1.9999999995409892
-0.20032332718709078      0.9745109590447667       1.949021918101857        4.941750223159234E-13    -1.999999999523442
-0.24104170319665805      0.957151852261883        1.9143037045418958       1.2368011676699925E-12   -1.9999999996070807
-0.16371703910004443      0.9872271787551683       1.9744543575172728       1.3803997331197269E-13   -1.999999999477387
-0.13775722879784702      0.9872175243725082       1.974435048752518        1.4525490190608521E-13   -1.999999999417095
-0.6994284203828416       0.40527987683542316      0.810559753695609        4.457738857617447E-11    -1.999999999896302
0.012916736609119184      -0.987232417554302       -1.974464835117189       1.697543510934775E-13    -1.9999999993148878
0.038823853936107655      -0.9872084606623138      -1.9744169213339318      1.8440507566759433E-13   -1.999999999263676
0.06473097126309613       -0.9872053692282331      -1.9744107384665104      1.928930173280166E-13    -1.99999999920552
0.0906380885900846        -0.9872197769463112      -1.9744395539034387      2.0234645631762148E-13   -1.9999999991475133
0.11654520591707307       -0.987233706872628       -1.97446741375688        2.1708744621951856E-13   -1.9999999990834814
0.14245232324406132       -0.987242480527101       -1.9744849610666915      2.2107692078302874E-13   -1.9999999990218236
0.16835944057104957       -0.9872497784695974      -1.9744995569525627      2.3331608128092917E-13   -1.9999999989483195
0.19426655789803848       -0.9942058086352807      -1.9884116172770763      5.411435958230644E-14    -1.9999999988754107
0.19426655789803848       -0.9872527789976177      -1.9745055580095692      2.5191796876745686E-13   -1.9999999988748807
0.2201736752250265        -0.994203903236086       -1.9884078064791435      5.5230187810189463E-14   -1.999999998798062
0.4015234965139456        -1                       -2                       -6.44040389040721E-28    -1.9999999981351078
0.42743061384093384       -1                       -2                       2.0940304606307833E-28   -1.9999999980227792
0.4533377311679223        -1                       -2                       9.019196586564234E-28    -1.9999999979065515
0.4792448484949108        -1                       -2                       -6.911007045832204E-28   -1.9999999977889844
0.24608079255201498       -0.994199480821095       -1.9883989616496436      5.903601709403224E-14    -1.9999999987166182
-0.5970459511254039       -0.2068192069147894      -0.41363841385720335     7.865794907879496E-11    -1.9999999998813462
-0.5791502695326605       -0.1456309266192162      -0.29126185326119103     8.747915624477904E-11    -1.9999999998813462
-0.5594322877556268       -0.2577346109911088      -0.5154692220181106      8.181064738339274E-11    -1.9999999998598328
-0.5282879069936888       -0.3114269781361626      -0.6228539563163237      8.18721306094224E-11     -1.9999999998327878
-0.4991756390347787       -0.3661614713106785      -0.7323229426730882      7.984065619767958E-11    -1.9999999998327878
-0.20669809163996633      -0.8828770451779322      -1.7657540903965954      8.147725379515487E-12    -1.9999999996242563
